Song_Id,track_name,artist(s)_name,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%
2835,Se Le Ve,"Arcangel, De La Ghetto, Justin Quiles, Lenny Tavï¿½ï¿½rez, Sech, Dalex, Dimelo Flow, Rich Music",8,2021,8,12,1560,0,223319934.0,72,0,0,0,0.0,84,G,Minor,56.0,61.0,76.0,10.0,0.0,14.0,11.0
3622,25k jacket (feat. Lil Baby),"Gunna, Lil Baby",2,2022,1,7,620,0,54937991.0,17,3,3,0,0.0,115,F,Minor,90.0,74.0,54.0,16.0,0.0,13.0,28.0
2796,Esqueï¿½ï¿½a-Me Se For C,"Marï¿½ï¿½lia Mendonï¿½ï¿½a, Maiara &",2,2021,10,14,580,0,258316038.0,24,92,93,0,0.0,122,F#,Minor,80.0,62.0,69.0,28.0,0.0,13.0,7.0
4841,Miï¿½ï¿½n,"Tini, Maria Becerra",2,2021,4,29,3406,16,596152090.0,61,23,70,1,0.0,92,D,Major,83.0,80.0,58.5,21.497243660418963,0.0,19.5,14.5
4288,Sï¿½ï¿½,"Anuel Aa, Myke Towers, Jhay Cortez",3,2021,11,18,903,0,177129919.0,30,26,15,0,0.0,90,F#,Minor,63.0,75.0,75.0,17.0,0.0,11.0,8.0
4348,Still D.R.E.,"Dr. Dre, Snoop Dogg",2,1999,1,1,33966,0,1210599487.0,141,78,6591,1,0.0,93,B,Major,81.0,60.719646799117,71.5,21.0,0.0,7.0,14.0
2231,Stay Alive (Prod. SUGA of BTS),Jung Kook,1,2022,2,11,590,5,246376690.0,4,113,20,0,1.0,130,D,Minor,51.0,50.0,76.0,30.0,0.0,10.0,7.0
2682,Boyfriend,Dove Cameron,1,2022,2,11,3766,0,496311364.0,76,0,102,0,2.0,180,G,Minor,35.0,23.0,61.0,23.0,0.0,19.0,6.0
3530,The Joker And The Queen (feat. Taylor Swift),"Ed Sheeran, Taylor Swift",2,2022,2,11,1430,0,146789379.0,46,1,34,0,0.0,134,Unknown,Major,66.94701986754967,31.0,31.0,92.0,0.0,28.0,3.0
2872,Light Switch,Charlie Puth,1,2022,1,19,4049,0,500340342.0,119,6,85,1,1.0,184,F#,Major,66.94701986754967,91.0,63.0,11.0,0.0,9.0,31.0
3283,City of Gods,"Kanye West, Alicia Keys, Fivio Foreign",3,2022,2,11,2096,0,107255472.0,34,3,30,0,0.0,147,G#,Minor,47.0,50.0,80.0,10.0,0.0,32.0,38.0
4025,Brividi,"Mahmood, Blanco",2,2022,2,2,1175,0,135079152.0,34,1,31,0,0.0,123,G,Major,52.0,44.0,60.0,40.0,0.0,26.0,3.0
2917,Lost,Frank Ocean,1,2012,1,1,29499,11,822239726.0,124,27,587,0,4.0,123,A#,Minor,91.0,49.0,61.0,3.0,0.0,17.0,22.0
4321,In Da Club,50 Cent,1,2002,1,1,30427,7,1202722675.0,235,106,5221,1,35.0,90,F#,Minor,90.0,79.0,71.0,26.0,0.0,18.118101545253865,37.0
3407,she's all i wanna be,Tate McRae,1,2022,2,4,2711,0,343197054.0,105,12,51,0,12.0,160,D,Minor,66.94701986754967,65.0,64.0,1.0,1.6225165562913908,12.0,4.0
4658,Ginseng Strip 2002,Yung Lean,1,2013,8,16,4310,0,240769997.0,13,0,113,1,3.0,115,C#,Major,60.0,37.0,71.0,8.0,0.0,48.0,4.0
4005,All For Us - from the HBO Original Series Euphoria,"Labrinth, Zendaya",2,2019,8,4,5342,0,426204830.0,33,123,7,0,4.0,141,D#,Major,37.0,17.0,67.0,2.0,1.6225165562913908,34.0,9.0
2699,Notion,The Rare Occasions,1,2016,8,5,2393,0,421135627.0,22,13,65,0,6.0,160,A,Major,31.0,30.0,88.0,7.0,0.0,8.0,8.0
2405,Formula,Labrinth,1,2019,10,4,3444,7,554875730.0,24,85,102,0,1.0,145,B,Major,57.0,23.0,66.0,4.0,1.6225165562913908,15.0,4.0
3389,Mount Everest,Labrinth,1,2019,6,21,5443,0,467727006.0,45,1,80,0,12.0,89,Unknown,Minor,46.0,43.0,43.0,23.0,8.0,8.0,22.0
3276,Excuses,"Intense, AP Dhillon, Gurinder Gill",3,2020,7,24,272,4,327498031.0,7,21,2,0,0.0,95,F,Minor,84.0,49.0,72.0,8.0,1.6225165562913908,15.0,8.0
3673,Cigarettes,Juice WRLD,1,2021,12,10,975,0,185408548.0,11,0,10,0,0.0,160,D,Major,60.0,47.0,62.0,3.0,0.0,38.0,4.0
4111,"Cayï¿½ï¿½ La Noche (feat. Cruz Cafunï¿½ï¿½, Abhir Hathi, Bejo, EL IMA)","Quevedo, La Pantera, Juseph, Cruz Cafunï¿½ï¿½, Bï¿½ï¿½jo, Abhir Hathi",7,2022,1,14,1034,1,245400167.0,19,5,12,0,0.0,174,F,Minor,52.0,44.0,49.5,62.0,0.0,9.0,17.0
4860,California Love - Original Version (Explicit),"Dr. Dre, 2Pac, Roger",3,1995,12,28,18773,0,579395142.0,128,17,1663,0,0.0,92,G,Major,77.0,76.0,84.0,3.0,0.0,38.0,4.0
4409,Forgot About Dre,"Eminem, Dr. Dre",2,1999,1,1,19067,0,675039469.0,78,15,1674,0,3.0,134,G#,Major,93.0,61.0,74.0,9.0,0.0,17.0,8.0
4446,Down Under (feat. Colin Hay),"Luude, Colin Hay",2,2021,11,19,3541,2,252871192.0,57,13,50,1,7.0,172,B,Minor,31.0,4.0,86.0,1.0,0.0,28.0,17.0
4852,Mujeriego,Ryan Castro,1,2021,12,17,1492,0,231996128.0,44,63,91,0,24.0,80,A,Major,76.0,92.0,62.0,6.0,0.0,8.0,13.0
2469,HUMBLE.,Kendrick Lamar,1,2017,3,30,33206,1,1929770265.0,284,114,1481,0,5.0,150,C#,Minor,91.0,42.0,60.0,0.0,0.0,18.118101545253865,12.0
2923,Stan,"Eminem, Dido",2,1999,11,21,17115,0,918915401.0,83,63,4180,0,0.0,80,F#,Minor,68.0,60.5,82.5,3.0,0.0,36.0,16.0
3888,Contection,"GODZZ__-, Zakaria",2,2020,1,16,6955,0,1180896317.0,65,45,398,0,1.0,166,A#,Minor,81.0,83.0,75.0,14.0,0.0,29.0,34.0
2573,Swim,Chase Atlantic,1,2017,10,4,2742,0,498960285.0,5,1,62,0,0.0,120,G#,Major,67.0,8.0,54.0,27.0,0.0,8.0,4.0
4705,A Tu Merced,Bad Bunny,1,2020,2,29,4214,11,685071800.0,21,20,40,0,0.0,92,Unknown,Major,86.0,89.0,79.0,17.0,0.0,11.0,6.0
3782,Numb Little Bug,Em Beihold,1,2022,1,28,2026,0,258714692.0,47,3,42,12,6.0,85,G#,Minor,74.0,61.0,52.0,30.0,0.0,26.0,9.0
2667,Problemï¿½,"Alvaro Diaz, Rauw Alejandro",2,2021,10,22,1517,0,209768491.0,42,7,15,0,4.0,92,D,Minor,73.0,37.0,74.0,28.0,0.0,14.0,6.0
2619,Bussin,"Nicki Minaj, Lil Baby",2,2022,2,11,847,0,64714573.0,25,0,14,0,0.0,140,B,Major,89.0,75.0,70.0,6.0,0.0,13.0,5.0
3139,Worst Day,Future,1,2022,2,11,910,0,50746620.0,20,3,24,0,0.0,89,C#,Major,65.0,51.439293598233995,60.0,11.0,0.0,10.0,40.0
4115,Malvada,Zï¿½ï¿½ Fe,1,2022,1,28,601,0,154119539.0,28,73,64,0,0.0,135,F,Minor,89.0,89.0,86.0,16.0,0.0,8.0,5.0
3370,Hrs and Hrs,Muni Long,1,2021,11,19,1800,0,181328253.0,43,36,46,13,4.0,140,G#,Minor,51.0,66.0,53.0,60.0,0.0,11.0,18.0
2577,Alien Blues,Vundabar,1,2015,7,24,1930,0,370068639.0,3,0,28,0,1.0,82,D#,Major,47.0,44.0,76.0,8.0,91.0,9.0,3.0
4577,Thinking Out Loud,Ed Sheeran,1,2014,1,1,33032,0,2280566092.0,363,129,3895,0,28.0,79,D,Major,78.0,58.0,45.0,47.0,0.0,18.0,3.0
2595,Christmas Tree,V,1,2021,12,24,509,9,317622165.0,8,106,6,0,8.0,139,F,Major,64.0,39.5,40.0,50.5,0.0,10.5,6.5
2370,Mal Feito - Ao Vivo,"Marï¿½ï¿½lia Mendonï¿½ï¿½a, Hugo & G",2,2022,1,14,971,2,291709698.0,35,104,93,1,0.0,124,Unknown,Minor,73.0,68.0,83.0,55.0,0.0,90.0,10.101545253863135
2034,Do We Have A Problem?,"Nicki Minaj, Lil Baby",2,2022,2,4,1064,0,81350745.0,42,1,26,0,0.0,120,C#,Minor,84.0,54.0,51.0,47.0,0.0,12.0,40.0
3406,Forever,Labrinth,1,2019,10,4,3618,0,282883169.0,21,86,138,0,2.0,80,E,Minor,56.0,19.0,46.0,92.0,72.0,18.118101545253865,3.0
2027,Gospel (with Eminem),"Eminem, Dr. Dre",2,2022,2,4,1040,0,64787943.0,8,0,29,0,0.0,117,C#,Major,92.0,62.0,86.0,11.0,0.0,24.0,24.0
3983,NEW MAGIC WAND,"Tyler, The Creator",2,2019,5,16,4708,0,461437791.0,13,7,55,0,1.0,140,F,Minor,62.0,51.439293598233995,73.0,10.0,1.6225165562913908,18.118101545253865,11.0
3998,Adore You,Harry Styles,1,2019,12,6,13454,1,1439191367.0,246,71,519,2,5.0,99,G#,Major,68.0,57.0,64.24366041896361,26.994487320837926,0.0,10.0,10.101545253863135
3405,La Santa,"Daddy Yankee, Bad Bunny",2,2020,2,29,4890,20,759208783.0,52,42,100,0,0.0,93,C#,Major,74.0,59.0,64.24366041896361,26.994487320837926,0.0,8.0,5.0
4909,Something In The Way - Remastered 2021,Nirvana,1,1991,9,24,9514,0,368646862.0,45,27,1197,0,43.0,106,G#,Major,44.0,8.0,20.0,74.0,42.0,11.0,3.0
3717,Bam Bam (feat. Ed Sheeran),"Camila Cabello, Ed Sheeran",2,2022,3,4,6111,4,756907987.0,185,40,492,9,35.0,95,G#,Major,64.0,64.0,76.5,21.0,0.0,25.0,23.5
4466,Una Noche en Medellï¿½,Cris Mj,1,2022,1,21,5415,32,682475162.0,46,16,53,1,2.0,96,A#,Minor,87.0,82.0,53.0,10.0,0.0,5.0,8.0
3125,Envolver,Anitta,1,2021,11,11,4673,2,546191065.0,123,113,180,1,4.0,92,E,Minor,82.0,65.0,68.5,25.0,3.3112582781456954,9.0,6.0
4387,Hati-Hati di Jalan,Tulus,1,2022,3,3,200,2,202677468.0,12,4,0,0,0.0,72,F#,Major,64.0,76.0,44.0,70.0,9.0,12.0,4.0
3910,"I'm Tired - From ""Euphoria"" An Original HBO Series",Labrinth,1,2022,2,4,1888,0,121913181.0,26,1,58,0,0.0,71,Unknown,Minor,28.0,51.439293598233995,20.0,19.0,0.0,30.0,3.0
3997,DANï¿½ï¿½A,"Mc Pedrinho, Pedro Sampaio",2,2022,2,1,911,2,208166039.0,45,0,99,1,1.0,135,A,Minor,78.0,55.0,57.0,4.0,0.0,10.0,8.0
3445,Yo Voy (feat. Daddy Yankee),Zion & Lennox,1,2004,5,4,2954,2,527033089.0,18,82,0,0,5.0,95,A#,Major,68.5,54.0,67.0,7.5,0.0,25.0,15.5
2509,"Residente: Bzrp Music Sessions, Vol. 49","Residente, Bizarrap",2,2022,3,3,461,0,94616487.0,7,11,13,0,0.0,71,C#,Minor,59.0,70.0,74.0,56.0,1.6225165562913908,11.0,40.0
2403,Jordan,Ryan Castro,1,2021,4,30,2844,2,394030335.0,29,2,35,1,0.0,180,A#,Minor,80.0,71.0,68.0,6.0,0.0,10.0,37.0
4764,Nail Tech,Jack Harlow,1,2022,2,18,2939,0,193443895.0,42,0,24,0,0.0,150,E,Minor,65.0,11.0,58.0,0.0,0.0,12.0,9.0
2838,Chale,Eden Muï¿½ï,1,2022,2,18,695,11,299648208.0,16,41,13,1,1.0,189,G#,Major,55.0,86.0,44.0,40.0,0.0,7.0,4.0
3417,DARARI,Treasure,1,2022,2,15,328,0,182978249.0,10,21,7,0,9.0,85,Unknown,Major,72.0,55.0,64.0,49.0,0.0,7.0,4.0
4270,Ya No Somos Ni Seremos,Christian Nodal,1,2022,2,18,866,16,319757142.0,27,84,32,7,11.0,140,G,Major,59.0,73.0,45.0,44.0,0.0,34.0,3.0
4296,Thinking with My Dick,"Kevin Gates, Juicy J",2,2013,7,16,1550,0,109091573.0,0,0,14,0,0.0,81,Unknown,Major,77.0,68.0,70.0,6.0,0.0,17.0,20.0
4031,this is what falling in love feels like,JVKE,1,2021,9,3,2005,0,346127840.0,16,5,43,0,7.0,129,B,Major,66.94701986754967,33.0,44.0,62.0,0.0,18.118101545253865,6.0
4061,Bohemian Rhapsody - Remastered 2011,Queen,1,1975,10,31,40112,3,2197010679.0,321,162,5691,8,17.0,71,Unknown,Minor,41.0,23.0,40.0,27.0,0.0,30.0,5.0
2780,Hope,XXXTENTACION,1,2018,3,16,3659,0,1200808494.0,11,10,267,0,7.0,146,A,Minor,59.0,23.0,46.0,66.0,0.0,15.0,6.0
4264,Levitating,Dua Lipa,1,2020,3,27,9833,0,797196073.0,233,82,531,1,1.0,103,F#,Minor,69.0,51.439293598233995,88.0,5.0,0.0,29.0,8.0
2646,Wake Me Up - Radio Edit,Avicii,1,2013,1,1,50887,34,1970673297.0,315,160,6284,1,46.0,124,D,Major,53.0,66.0,78.0,0.0,0.0,16.0,5.0
2338,Demasiadas Mujeres,C. Tangana,1,2020,10,8,2226,0,339473453.0,36,2,11,0,14.0,126,A,Minor,67.0,37.0,46.0,26.994487320837926,0.0,10.0,39.0
3124,Something Just Like This,"The Chainsmokers, Coldplay",2,2017,2,22,23375,21,2204080728.0,336,188,2692,3,30.0,103,B,Minor,61.0,47.0,65.0,3.0,0.0,17.0,4.0
4238,Closer,"The Chainsmokers, Halsey",2,2016,5,31,28032,0,2591224264.0,315,159,2179,0,44.0,95,G#,Major,75.0,64.0,52.0,26.994487320837926,0.0,18.118101545253865,3.0
3553,O.O,NMIXX,1,2022,2,22,290,0,135444283.0,9,66,10,0,0.0,200,B,Minor,39.0,28.0,77.0,4.0,0.0,6.0,29.0
3879,Somebody That I Used To Know,"Gotye, Kimbra",2,2011,1,1,42798,0,1457139296.0,217,136,6508,1,0.0,129,Unknown,Major,86.0,75.0,52.0,54.0,0.0,10.0,4.0
4166,Tom's Diner,"AnnenMayKantereit, Giant Rooks",2,2019,6,28,2605,0,236872197.0,15,48,50,0,3.0,98,F#,Minor,68.0,33.0,43.0,38.0,0.0,36.0,14.0
3987,First Class,Jack Harlow,1,2022,4,8,8737,0,694525298.0,163,32,137,15,12.0,107,G#,Major,73.5,44.0,51.5,39.5,0.0,9.5,23.0
4804,Fuera del mercado,Danny Ocean,1,2022,2,17,2499,21,421365166.0,68,24,43,1,0.0,92,G#,Major,62.973509933774835,44.5,63.5,22.0,0.0,11.559050772626932,29.0
4083,X ï¿½ï¿½LTIMA,"Daddy Yankee, Bad Bunny",2,2022,3,25,2697,1,349746291.0,55,3,32,0,0.0,90,G,Major,81.0,59.0,83.0,9.0,0.0,11.0,5.0
2020,When You're Gone,Shawn Mendes,1,2022,3,31,2092,0,255120451.0,75,11,44,0,14.0,147,F,Major,60.0,58.0,69.0,2.0,0.0,58.0,4.0
2541,LOVE DIVE,IVE,1,2022,4,5,753,8,305771063.0,28,124,13,0,1.0,118,C#,Minor,66.94701986754967,54.0,71.0,0.0,0.0,33.0,4.0
3695,Pantysito,"Feid, Alejo, Robi",3,2022,3,18,2995,0,273005485.0,49,17,30,0,0.0,98,G,Minor,83.0,63.0,74.0,14.0,0.0,16.0,6.0
3347,Chance,Paulo Londra,1,2022,4,6,225,0,89566512.0,11,0,7,0,0.0,138,C#,Minor,72.0,22.0,46.0,24.0,0.0,9.0,6.0
2089,psychofreak (feat. WILLOW),"Camila Cabello, Willow",2,2022,4,7,918,0,75476209.0,24,0,52,0,0.0,180,G,Minor,73.0,38.5,73.0,24.0,0.0,10.5,6.0
3857,Angel Baby,Troye Sivan,1,2021,9,9,1959,9,408843328.0,52,25,32,0,10.0,145,B,Major,56.0,41.0,57.0,1.0,0.0,13.0,3.0
3837,Vampiro,"Matuï¿½ï¿½, Wiu, ",3,2022,1,30,540,4,187772591.0,26,3,39,0,0.0,115,G#,Minor,78.0,63.0,64.0,1.0,0.0,7.0,4.0
3234,Si Quieren Frontear,"De La Ghetto, Duki, Quevedo",3,2022,3,31,859,0,178512385.0,14,0,11,0,0.0,82,A#,Major,79.0,48.0,84.0,13.0,0.0,21.0,23.0
2437,Right On,Lil Baby,1,2022,4,8,1116,0,101780047.0,31,9,15,0,1.0,166,D,Major,70.0,22.0,61.0,2.0,0.0,10.0,34.0
2363,Me Arrepentï¿,"Ak4:20, Cris Mj, Pailita",3,2022,3,30,273,2,118381354.0,12,2,4,0,0.0,92,Unknown,Major,86.0,91.0,79.0,29.0,0.0,60.0,16.0
2598,That's Hilarious,Charlie Puth,1,2022,4,8,686,2,146363130.0,11,6,12,0,15.0,108,F#,Major,71.0,55.0,44.0,74.0,0.0,11.0,6.0
4979,RUMBATï¿½,Daddy Yankee,1,2022,3,25,1264,0,157990698.0,20,4,52,0,1.0,95,D#,Minor,69.0,90.0,91.0,6.0,0.0,35.0,4.0
2024,sentaDONA (Remix) s2,"Luï¿½ï¿½sa Sonza, MC Frog, Dj Gabriel do Borel, Davi K",4,2022,3,17,870,0,176290831.0,32,0,49,0,0.0,135,D#,Minor,66.94701986754967,77.0,45.0,25.0,0.0,13.0,27.0
2355,Falling,Harry Styles,1,2019,12,13,7556,0,1023187129.0,124,24,254,0,8.0,110,E,Major,57.0,51.439293598233995,27.0,84.0,0.0,9.0,3.0
3941,Sigue,"Ed Sheeran, J Balvin",2,1996,11,24,1370,0,106933107.0,46,8,60,0,0.0,88,G,Major,89.0,59.0,64.0,5.0,1.6225165562913908,19.0,7.0
4486,Fim de Semana no Rio,teto,1,2022,3,30,315,2,139193812.0,27,2,31,0,0.0,119,C#,Minor,87.0,28.0,50.0,12.0,0.0,10.0,10.101545253863135
2068,MANIAC,Stray Kids,1,2022,3,18,651,0,212234990.0,6,188,20,0,0.0,120,C#,Major,58.0,71.0,64.24366041896361,15.0,0.0,7.0,41.0
4087,There's Nothing Holdin' Me Back,Shawn Mendes,1,2016,9,23,12382,0,1714490998.0,229,57,1370,2,71.0,122,D,Major,73.5,81.5,75.5,31.497243660418963,0.0,20.5,26.0
3713,IDGAF (with blackbear),"Blackbear, BoyWithUke",2,2022,3,18,625,0,197643795.0,10,2,13,0,1.0,98,F,Major,78.0,83.0,75.0,41.0,0.0,18.118101545253865,8.0
3072,Golden,Harry Styles,1,2019,12,13,8429,1,807015863.0,85,24,200,0,2.0,140,E,Minor,45.0,25.0,64.24366041896361,21.0,0.0,18.118101545253865,6.0
3117,Get Lucky - Radio Edit,"Pharrell Williams, Nile Rodgers, Daft Punk",3,2013,1,1,52898,0,933815613.0,203,1,8215,0,0.0,116,F#,Minor,79.0,87.0,81.0,4.0,0.0,10.0,4.0
2844,Ain't Shit,Doja Cat,1,2021,6,25,3436,0,499710590.0,32,6,46,0,1.0,124,D#,Major,88.0,67.5,50.0,38.99724366041896,0.0,22.0,13.5
2685,"Nobody Like U - From ""Turning Red""","Jordan Fisher, Josh Levi, Finneas O'Connell, 4*TOWN (From Disney and Pixarï¿½ï¿½ï¿½s Turning Red), Topher Ngo, Grayson Vill",6,2022,2,25,918,0,120847157.0,34,39,30,0,0.0,105,A,Minor,91.0,73.0,72.0,13.0,0.0,9.0,15.0
2546,Still Life,BIGBANG,1,2022,4,5,181,0,53909146.0,16,14,7,0,0.0,118,G#,Major,68.0,24.0,58.0,44.0,0.0,6.0,10.101545253863135
2252,Photograph,Ed Sheeran,1,2014,6,20,18778,3,2236667932.0,228,105,2453,0,84.0,108,E,Major,61.0,20.0,38.0,61.0,0.0,10.0,10.101545253863135
2529,Love Yourself,Justin Bieber,1,2015,11,9,22730,5,2123309722.0,289,87,2430,0,36.0,100,E,Major,61.0,53.0,38.0,84.0,0.0,18.118101545253865,44.0
3811,About Damn Time,Lizzo,1,2022,4,14,9021,0,723894473.0,242,49,272,21,24.0,109,A#,Minor,84.0,51.439293598233995,74.0,10.0,0.0,34.0,7.0
2070,Die Hard,"Kendrick Lamar, Blxst, Amanda Reifer",3,2022,5,13,4627,0,237351106.0,38,13,32,0,0.0,101,C#,Minor,78.0,40.0,74.0,36.0,0.0,17.0,27.0
2535,Despuï¿½ï¿½s de la P,Bad Bunny,1,2022,5,6,2229,0,461558540.0,27,44,24,0,5.0,78,F,Major,56.0,51.439293598233995,90.0,36.0,0.0,18.0,31.0
2359,Un Ratito,Bad Bunny,1,2022,5,6,1112,6,417230415.0,7,30,13,1,1.0,93,Unknown,Minor,79.0,22.0,55.0,31.0,0.0,12.0,5.0
2769,Father Time (feat. Sampha),"Kendrick Lamar, Sampha",2,2022,5,13,3107,0,127309180.0,4,0,22,0,0.0,153,A#,Minor,55.0,50.0,78.0,19.0,0.0,11.0,35.0
2168,Yo No Soy Celoso,Bad Bunny,1,2022,5,6,1179,0,313113297.0,7,21,11,0,0.0,142,Unknown,Major,87.0,93.0,59.0,28.0,0.0,17.0,5.0
2473,Cooped Up (with Roddy Ricch),"Post Malone, Roddy Ricch",2,2022,5,12,2942,0,271666301.0,42,28,43,0,0.0,125,Unknown,Major,50.0,39.0,64.24366041896361,4.0,0.0,11.0,33.0
2877,Me Fui de Vacaciones,Bad Bunny,1,2022,5,6,1443,0,305650299.0,9,11,22,1,0.0,85,A#,Major,71.0,43.0,65.0,23.0,0.0,9.0,5.0
2527,Silent Hill,"Kendrick Lamar, Kodak Black",2,2022,5,13,3028,0,123216717.0,22,0,23,0,0.0,140,C#,Minor,66.94701986754967,78.0,57.0,46.0,0.0,14.0,9.0
2127,La Corriente,"Tony Dize, Bad Bunny",2,2022,5,6,1796,8,479655659.0,8,25,18,1,0.0,196,B,Minor,66.0,58.0,79.0,23.0,0.0,22.0,20.0
3226,Count Me Out,Kendrick Lamar,1,2022,5,13,2729,0,126191104.0,3,7,13,0,1.0,134,G,Major,78.0,51.0,43.0,69.0,0.0,14.0,9.0
2064,Dos Mil 16,Bad Bunny,1,2022,5,6,892,3,338422004.0,10,24,11,0,0.0,130,C#,Major,82.0,51.439293598233995,67.0,12.0,0.0,13.0,5.0
2711,We Cry Together,"Kendrick Lamar, Taylour Paige",2,2022,5,13,1635,0,68895644.0,4,1,6,0,0.0,108,B,Major,65.0,52.0,69.0,31.0,0.0,8.0,36.0
3498,Un Coco,Bad Bunny,1,2022,5,6,1029,28,403231558.0,5,28,9,0,0.0,152,B,Major,84.0,74.0,69.0,21.0,0.0,18.0,6.0
4800,Otro Atardecer,"Bad Bunny, The Marï¿½ï",2,2022,5,6,1681,7,319546754.0,10,30,13,0,33.0,108,D,Major,78.0,55.0,60.0,59.0,0.0,18.118101545253865,4.0
2892,Purple Hearts,"Kendrick Lamar, Ghostface Killah, Summer Walker",3,2022,5,13,2308,0,76831876.0,7,0,7,0,0.0,138,D#,Minor,57.0,71.0,82.0,19.0,0.0,15.0,29.0
4204,ULTRA SOLO,"Polima WestCoast, Pailita",2,2022,2,14,1367,0,307752576.0,48,4,34,1,0.0,110,C#,Major,80.0,26.0,85.0,23.0,0.0,11.0,21.0
4291,Ensï¿½ï¿½ï¿½ï¿½ame ,Bad Bunny,1,2022,5,6,1112,3,279737940.0,7,25,12,0,0.0,105,G#,Major,81.0,77.0,79.0,19.0,0.0,47.0,8.0
2688,El Apagï¿½,Bad Bunny,1,2022,5,6,1209,0,212351890.0,9,7,14,0,1.0,118,G#,Major,72.5,51.0,69.6218302094818,5.5,0.0,36.0,18.5
2242,Callaita,"Bad Bunny, Tainy",2,2019,5,31,9539,15,1304313953.0,162,116,355,7,0.0,176,D,Major,61.0,24.0,62.0,26.994487320837926,0.0,24.0,31.0
2575,Dua Lipa,Jack Harlow,1,2022,5,6,1992,0,150500965.0,35,0,3,0,0.0,158,B,Major,83.0,41.0,65.0,0.0,10.0,11.0,8.0
2759,Agosto,Bad Bunny,1,2022,5,6,897,0,246127838.0,6,20,8,0,0.0,115,C#,Minor,85.0,72.0,58.0,26.994487320837926,0.0,49.0,12.0
3836,Mr. Morale,"Kendrick Lamar, Tanna Leone",2,2022,5,13,1860,0,58687425.0,1,0,3,0,0.0,174,A,Major,73.0,26.0,54.0,30.0,0.0,34.0,32.0
4969,That That (prod. & feat. SUGA of BTS),"PSY, Suga",2,2022,4,29,802,0,212109195.0,16,81,23,0,0.0,130,E,Major,82.5,56.5,81.5,1.5,0.0,7.0,9.550772626931568
2096,In The Stars,Benson Boone,1,2022,4,29,2224,8,382199619.0,48,40,87,1,210.0,78,A#,Major,36.0,30.0,64.24366041896361,34.0,0.0,14.0,5.0
2893,Rich - Interlude,Kendrick Lamar,1,2022,5,13,1103,0,41210087.0,0,0,0,0,0.0,104,G,Major,44.0,74.0,42.0,88.0,0.0,9.0,9.0
3568,Auntie Diaries,Kendrick Lamar,1,2022,5,13,1545,0,37778188.0,1,0,4,0,0.0,78,G,Major,43.0,60.0,38.0,76.0,1.0,48.0,38.0
4420,PUFFIN ON ZOOTIEZ,Future,1,2022,4,29,2350,0,254218729.0,28,42,23,0,0.0,125,G#,Major,88.0,28.0,64.24366041896361,6.0,0.0,13.0,31.0
3619,Mirror,Kendrick Lamar,1,2022,5,13,1929,0,53603447.0,2,0,4,0,0.0,92,E,Minor,66.0,29.0,65.0,23.0,0.0,8.0,7.0
4390,"Paulo Londra: Bzrp Music Sessions, Vol. 23","Bizarrap, Paulo Londra",2,2022,4,25,928,0,164163229.0,19,0,7,0,0.0,96,Unknown,Major,61.0,32.0,90.0,25.0,0.0,10.0,9.0
3459,Savior - Interlude,Kendrick Lamar,1,2022,5,13,1194,0,37091576.0,0,0,3,0,0.0,118,F,Minor,66.0,83.0,64.24366041896361,84.0,0.0,19.0,10.101545253863135
2133,Pasoori,"Shae Gill, Ali Sethi",2,2022,2,6,349,6,284249832.0,10,22,3,0,0.0,92,B,Minor,71.0,67.0,60.0,7.0,0.0,6.0,4.0
3795,Mother I Sober (feat. Beth Gibbons of Portishead),"Kendrick Lamar, Beth Gibbons",2,2022,5,13,1890,0,33381454.0,3,0,2,0,0.0,140,G#,Minor,49.0,50.0,37.0,87.0,0.0,11.0,35.0
4219,TUS Lï¿½ï¿½GR,"Sech, Mora",2,2022,4,1,1308,2,184622518.0,23,16,9,0,5.0,174,C#,Major,68.0,45.0,71.0,18.0,0.0,11.0,25.0
2939,Where Did You Go?,"MNEK, Jax Jones",2,2022,1,26,4531,0,300983101.0,135,74,119,1,18.0,127,A#,Major,77.0,53.0,78.0,19.0,0.0,29.0,4.0
4555,ZOOM,Jessi,1,2022,4,13,608,0,136996305.0,5,29,14,0,0.0,100,F#,Major,87.0,46.0,60.0,1.0,0.0,13.0,16.0
2357,SloMo,Chanel,1,2021,12,24,1211,0,65719930.0,31,0,19,0,2.0,105,C#,Minor,73.0,59.0,81.0,13.0,0.0,9.0,6.0
2643,10 Things I Hate About You,Leah Kate,1,2022,3,23,1301,0,185550869.0,23,1,15,0,0.0,154,G#,Major,54.0,45.0,79.0,1.0,0.0,17.0,5.0
3316,SPACE MAN,Sam Ryder,1,2022,2,22,1329,0,54682594.0,42,51,32,0,0.0,80,B,Major,47.0,33.0,83.0,18.0,0.0,10.0,5.0
4170,Iris,The Goo Goo Dolls,1,1998,3,31,13101,9,1284942608.0,137,5,582,0,0.0,156,B,Minor,32.0,51.439293598233995,72.0,0.0,0.0,9.0,4.0
3716,The Heart Part 5,Kendrick Lamar,1,2022,5,8,2939,0,71423324.0,29,0,30,0,0.0,98,G#,Minor,76.0,79.0,81.0,18.0,0.0,6.0,34.0
